Name,Lattitude,Longitude,Address,Phone number,Website,Dish Name,Dish description,Price,Starter,Main,Dessert,Drink,Vegetarian,Vegan,Gluten Free,
Tipo 02,-37.8135378,144.9619798,"361 Little Bourke St, Melbourne VIC 3000, Australi",(03) 9942 3946,https://www.tipo00.com.au/,Salumi ,daily chef’s selection,$21.00,TRUE,,,,,,,
Tipo 03,-37.8135378,144.9619798,"361 Little Bourke St, Melbourne VIC 3000, Australi",(03) 9942 3946,https://www.tipo00.com.au/,Lingua ,"grilled ox tongue, balsamic vinegar & pink peppercorns",$16.00,TRUE,,,,,,,
Tipo 04,-37.8135378,144.9619798,"361 Little Bourke St, Melbourne VIC 3000, Australi",(03) 9942 3946,https://www.tipo00.com.au/,Calamari ," grilled calamari, pomegranate & salsa verde",$19.00,TRUE,,,,,,,
Hell of the North,-37.8002784,144.9835,"135 Greeves St, Fitzroy VIC 3065, Australia",(03) 9417 6660,https://www.hellofthenorth.com.au/,White Americano,"Cocchi Americano, Suze, Soda",$16.00,,,,TRUE,,,,
Hell of the North,-37.8002784,144.9835,"135 Greeves St, Fitzroy VIC 3065, Australia",(03) 9417 6661,https://www.hellofthenorth.com.au/,French 75,"Gin, Sparkling Wine, Lemon, Sugar",$16.00,,,,TRUE,,,,
Hell of the North,-37.8002784,144.9835,"135 Greeves St, Fitzroy VIC 3065, Australia",(03) 9417 6662,https://www.hellofthenorth.com.au/,Green Beast,"Absinthe, Sugar, Lime, Cucumber, Water",$16.00,,,,TRUE,,,,
Hell of the North,-37.8002784,144.9835,"135 Greeves St, Fitzroy VIC 3065, Australia",(03) 9417 6663,https://www.hellofthenorth.com.au/,Hell'S Lemonade,"Lemon Juice, Sugar, Water, Mint",$5.00,,,,TRUE,,,,
Hell of the North,-37.8002784,144.9835,"135 Greeves St, Fitzroy VIC 3065, Australia",(03) 9417 6664,https://www.hellofthenorth.com.au/,Dixie Cooler,"White Peach Purée, Orange & Lemon",$9.00,,,,TRUE,,,,
Ora Cafe,-37.7960161,145.0362679,"156 Pakington St, Kew VIC 3101, Australia",(03) 9855 2002,https://www.oramanly.com.au/,Brekky Wrap,"picy Beans, Greens, Avocado & Fermented Salsa wrapped in Turmeric Eggs Served with Cashew Queso and Kraut ",$18.00,,TRUE,,,,,TRUE,
Ora Cafe,-37.7960161,145.0362679,"156 Pakington St, Kew VIC 3101, Australia",(03) 9855 2002,https://www.oramanly.com.au/,Eggs  ,Eggs fried in Ghee a top of Pesto Sourdough with Kraut,$12.00,,TRUE,,,,,TRUE,
Ora Cafe,-37.7960161,145.0362679,"156 Pakington St, Kew VIC 3101, Australia",(03) 9855 2002,https://www.oramanly.com.au/,Apple Porridge Pie,"Apples, Coconut and Spices soaked in Coconut Milk overnight and baked into a pie. ",$16.00,,TRUE,,,,,,
Ora Cafe,-37.7960161,145.0362679,"156 Pakington St, Kew VIC 3101, Australia",(03) 9855 2002,https://www.oramanly.com.au/,Ora'S Bircher Muesli,"Coconut, Pepitas, Sunflower Seeds, Brazil Nuts, Almonds, Cashews & Apples soaked overnight in Plant Milk Served with Hemp, Bee Pollen, Mulberries, Mint, Granola, Nut Butter and Yoghurt.",$15.00,,TRUE,,,,,TRUE,
Ora Cafe,-37.7960161,145.0362679,"156 Pakington St, Kew VIC 3101, Australia",(03) 9855 2002,https://www.oramanly.com.au/,Ora Breakfast Plate,"Eggs fried in Ghee, Mushrooms & Greens, Avocado and Ferments.",$19.50,,TRUE,,,,,TRUE,
Pizza Religion,-37.834227,145.046792,"493 Tooronga Rd, Hawthorn East VIC 3123, Australia",(03) 9882 2555,www.pizzareligion.com.au/,12-Hour Lamb Ribs,12-Hour Lamb Ribs with Chilli Glaze and Lemon Wedge,$12.00,TRUE,,,,,,,
Pizza Religion,-37.834227,145.046792,"493 Tooronga Rd, Hawthorn East VIC 3123, Australia",(03) 9882 2555,www.pizzareligion.com.au/,Semolina Crusted Calamari,Semolina Crusted Calamari with Rocket and Fennel Salad,$12.00,TRUE,,,,,,,
Pizza Religion,-37.834227,145.046792,"493 Tooronga Rd, Hawthorn East VIC 3123, Australia",(03) 9882 2555,www.pizzareligion.com.au/,Glazed Citrus Lemon Tart,With Vanilla Bean Ice Cream,$12.00,,,TRUE,,,,,
Pizza Religion,-37.834227,145.046792,"493 Tooronga Rd, Hawthorn East VIC 3123, Australia",(03) 9882 2555,www.pizzareligion.com.au/,Flourless Chocolate Pudding,With Vanilla Bean Ice Cream,$12.00,,,TRUE,,,,,
Chokolait,-37.812312,144.963686,"Shop 342, Level 3, Emporium, 287 Lonsdale St, Melb",(03) 9662 4235,https://www.chokolait.com.au,Mud Cake,"Classic mud cake served with fresh seasonal fruit
and double cream.",$12.95,,,TRUE,,,,,
Chokolait,-37.812312,144.963686,"Shop 342, Level 3, Emporium, 287 Lonsdale St, Melb",(03) 9662 4235,https://www.chokolait.com.au,"Brownies","Classic chocolate brownies served with vanilla ice
cream and chocolate sauce.",$15.95,,,TRUE,,,,,
Chokolait,-37.812312,144.963686,"Shop 342, Level 3, Emporium, 287 Lonsdale St, Melb",(03) 9662 4235,https://www.chokolait.com.au,Caramelized Banana Cake,"The best Banana cake ever.",$12.95,,,TRUE,,,,,
Chokolait,-37.812312,144.963686,"Shop 342, Level 3, Emporium, 287 Lonsdale St, Melb",(03) 9662 4235,https://www.chokolait.com.au, Mousse Cake,"Milk and dark chocolate mousse on a chocolate
sponge base.",$13.95,,,TRUE,,,,,
Chokolait,-37.812312,144.963686,"Shop 342, Level 3, Emporium, 287 Lonsdale St, Melb",(03) 9662 4235,https://www.chokolait.com.au,"Iced Tea","Our unique blend of freshly prepared Lemon Iced Tea.",$7.00,,,,TRUE,,,,
Napier Hotel,-37.8017174,144.9803838,"210 Napier St, Fitzroy VIC 3065, Australia",(03) 9419 4240,thenapierhotel.com/,Bogan Burger," steak, chicken schnitzel, caramelised onions, cheese, pineapple, beetroot, egg, potato cake, bacon, lettuce, tomato with wedges and salad.",$25.00,,TRUE,,,,,,
Napier Hotel,-37.8017174,144.9803838,"210 Napier St, Fitzroy VIC 3065, Australia",(03) 9419 4240,thenapierhotel.com/,Peppered Roo Fillets,"with béarnaise, shoestring fries and garden salad",$30.00,,TRUE,,,,,,
Napier Hotel,-37.8017174,144.9803838,"210 Napier St, Fitzroy VIC 3065, Australia",(03) 9419 4240,thenapierhotel.com/,Free – Range Chicken Parmagiana,"with ham or smoked roo, shoestring fries and garden salad",$25.00,,TRUE,,,,,,
Napier Hotel,-37.8017174,144.9803838,"210 Napier St, Fitzroy VIC 3065, Australia",(03) 9419 4240,thenapierhotel.com/,Beer Battered Fish And Chips,"with triple cooked chips, fennel salad and tartare sauce ",$25.00,,TRUE,,,,,,
The Everleigh,-37.8061389,144.9796316,"150-156 Gertrude St., Fitzroy VIC 3065, Australia",(03) 9416 2229,www.theeverleigh.com/,Martini Bottled Cocktail,"This is our house Martini, a classic 'wet' style with a ratio of gin to vermouth at 2:1.",$16.00,,,,TRUE,,,,
The Everleigh,-37.8061389,144.9796316,"150-156 Gertrude St., Fitzroy VIC 3065, Australia",(03) 9416 2229,www.theeverleigh.com/,Negroni Bottled Cocktail,"The Negroni is a Melbourne institution, and is our favourite back-pocket cocktail. The secret is in the vermouth - we import Cocchi sweet vermouth from Italy.",$16.00,,,,TRUE,,,,
The Everleigh,-37.8061389,144.9796316,"150-156 Gertrude St., Fitzroy VIC 3065, Australia",(03) 9416 2229,www.theeverleigh.com/,Manhattan Bottled Cocktail,"An elegant, boozy cocktail that dates back to the 1870s, the Manhattan is a comparative unsung hero and our favourite of the four.",$16.00,,,,TRUE,,,,
The Everleigh,-37.8061389,144.9796316,"150-156 Gertrude St., Fitzroy VIC 3065, Australia",(03) 9416 2229,www.theeverleigh.com/,Old Fashioned Bottled Cocktail,"Our version is what we call the Old Old Fashioned. No salad, no over-dilution, just whiskey, bitters and sugar served over ice.",$16.00,,,,TRUE,,,,
Town Hall Hotel,-37.8042137,144.949052,"33 Errol St, North Melbourne VIC 3051, Australia",(03) 9328 1983,www.townhallhotelnorthmelbourne.com.au/,Chef’S Salad,"Includes Baby Beets, Pine Nuts, Parmesan, Olives, and Radish",$13.00,,TRUE,,,,,,
Town Hall Hotel,-37.8042137,144.949052,"33 Errol St, North Melbourne VIC 3051, Australia",(03) 9328 1983,www.townhallhotelnorthmelbourne.com.au/,Greek Salad,with Pita Bread,$13.00,,TRUE,,,,,,
Town Hall Hotel,-37.8042137,144.949052,"33 Errol St, North Melbourne VIC 3051, Australia",(03) 9328 1983,www.townhallhotelnorthmelbourne.com.au/,Steak Sandwich,"w Caramelised Onions, Tomato, Cheese, Lettuce, Mayo and Chips",$19.00,,TRUE,,,,,,
Town Hall Hotel,-37.8042137,144.949052,"33 Errol St, North Melbourne VIC 3051, Australia",(03) 9328 1983,www.townhallhotelnorthmelbourne.com.au/,Wagyu Beef Burger,"with Bacon, Egg, Caramelised Onion, Cheese, Relish, Mustard Mayo and Chips",$20.00,,TRUE,,,,,,
Town Hall Hotel,-37.8042137,144.949052,"33 Errol St, North Melbourne VIC 3051, Australia",(03) 9328 1983,www.townhallhotelnorthmelbourne.com.au/,Chicken Schnitzel,"w Gravy, Chips and Salad",$19.00,,TRUE,,,,,,
Bala Da Dhaba,-37.876533,144.997167,"63 Glen Eira Rd, Ripponlea VIC 3185, Australia",(03) 9523 8683,https://www.singhsbaladadhaba.com.au/,Keema ,Stuffed with minced lamb,$4.00,TRUE,,,,,,,
Bala Da Dhaba,-37.876533,144.997167,"63 Glen Eira Rd, Ripponlea VIC 3185, Australia",(03) 9523 8683,https://www.singhsbaladadhaba.com.au/,Kashmiri Naan,Stuffed with nuts and sultana,$4.00,TRUE,,,,,,,
Bala Da Dhaba,-37.876533,144.997167,"63 Glen Eira Rd, Ripponlea VIC 3185, Australia",(03) 9523 8683,https://www.singhsbaladadhaba.com.au/,Lachha Prantha,Tandoori baked wholemeal flaky bread plain,$4.00,TRUE,,,,,,,
Bala Da Dhaba,-37.876533,144.997167,"63 Glen Eira Rd, Ripponlea VIC 3185, Australia",(03) 9523 8683,https://www.singhsbaladadhaba.com.au/,Aloo Prantha,Stuffed with spicy potato,$4.00,TRUE,,,,,,,
Bala Da Dhaba,-37.876533,144.997167,"63 Glen Eira Rd, Ripponlea VIC 3185, Australia",(03) 9523 8683,https://www.singhsbaladadhaba.com.au/,Gulab Jamun,Cheese dumpling in syrup,$5.00,,,TRUE,,,,,
Antalya Turkish Restaurant,-37.7485133,144.9650993,"233 Sydney Rd, Coburg VIC 3058, Australia",(03) 9383 5115,www.antalya.com.au/,Humus,"Chickpea, tahini and garlic.",$5.50,TRUE,,,,,,,
Antalya Turkish Restaurant,-37.7485133,144.9650993,"233 Sydney Rd, Coburg VIC 3058, Australia",(03) 9383 5115,www.antalya.com.au/,Havuc,"Carrot, yogurt and garlic.",$5.50,TRUE,,,,,,,
Antalya Turkish Restaurant,-37.7485133,144.9650993,"233 Sydney Rd, Coburg VIC 3058, Australia",(03) 9383 5115,www.antalya.com.au/,Patlican,"Smoked eggplant, yogurt, tahini and garlic.",$5.50,TRUE,,,,,,,
Antalya Turkish Restaurant,-37.7485133,144.9650993,"233 Sydney Rd, Coburg VIC 3058, Australia",(03) 9383 5115,www.antalya.com.au/,Cacik,"Cucumber, yogurt, garlic.",$5.50,TRUE,,,,,,,
Antalya Turkish Restaurant,-37.7485133,144.9650993,"233 Sydney Rd, Coburg VIC 3058, Australia",(03) 9383 5115,www.antalya.com.au/,Pancar,"Beetroot, yogurt and garlic.",$5.50,TRUE,,,,,,,
Tancks Corner,-37.6399637,145.1343272,"461 Ironbark Rd, Yarrambat VIC 03091, Australia",(03) 9436 1700,http://tanckscorner.com.au/,Cheese Burger,"All Beef Patty, Special Sauce, Lettuce, Cheese, Pickles, Onion w/ Waffle Fries",$22.00,,TRUE,,,,,,
Tancks Corner,-37.6399637,145.1343272,"461 Ironbark Rd, Yarrambat VIC 03091, Australia",(03) 9436 1700,http://tanckscorner.com.au/,Pasta,"Tanck's Spaghetti, White Anchovies, Cherry Tomatoes, Chilli, Fresh Herbs",$21.00,,TRUE,,,,,,
Tancks Corner,-37.6399637,145.1343272,"461 Ironbark Rd, Yarrambat VIC 03091, Australia",(03) 9436 1700,http://tanckscorner.com.au/, Tacos ,"Corn Tortillas, Pulled Pork, Avocado, Fried Egg, Tomato Salsa, Charred Corn, Chipotle Sour Cream",$21.00,,TRUE,,,,,,
Tancks Corner,-37.6399637,145.1343272,"461 Ironbark Rd, Yarrambat VIC 03091, Australia",(03) 9436 1700,http://tanckscorner.com.au/,Pho,"Eye Fillet, Rice Noodles, Bok Choy, Carrot, Corriander, Bean Shoots, Thai Basil, Spring Onion, Chilli, Lime",$21.00,,TRUE,,,,,,
Tancks Corner,-37.6399637,145.1343272,"461 Ironbark Rd, Yarrambat VIC 03091, Australia",(03) 9436 1700,http://tanckscorner.com.au/,Avocado On Toast,"Just cut Avocado, Danish Feta, Poached Egg, Toasted Pepita, House Beetroot Relish on Multigrain Toast",$17.00,,TRUE,,,,,TRUE,
Dalmatino,-37.837675,144.9434719,"280 Bay St, Port Melbourne VIC 3207, Australia",(03) 9645 6584,http://www.dalmatino.com.au,Wild South Australian Olives,infused with rosemary,$8.00,,TRUE,,,,,,
Dalmatino,-37.837675,144.9434719,"280 Bay St, Port Melbourne VIC 3207, Australia",(03) 9645 6584,http://www.dalmatino.com.au,House Made Gourmet Skinless Croatian Sausages,"served with capsicum, eggplant relish and kajmak cheese",$12.00,,TRUE,,,,,,
Dalmatino,-37.837675,144.9434719,"280 Bay St, Port Melbourne VIC 3207, Australia",(03) 9645 6584,http://www.dalmatino.com.au,Marinated Western Australian Sardines,"with red radish, spring onion and tomato salad",$14.00,,TRUE,,,,,,
Trinitas Thai,-37.8248919,145.0577065,"955 Burke Rd, Camberwell VIC 3124, Australia",(03) 9813 1565,www.trinitasthai.com.au/,Curry Puff Chicken,"Marinated mince chicken with curry powder, wrapped in pastry, with sweet vinegar sauce.",$12.00,TRUE,,,,,,,
Trinitas Thai,-37.8248919,145.0577065,"955 Burke Rd, Camberwell VIC 3124, Australia",(03) 9813 1565,www.trinitasthai.com.au/,Satay Chicken,Marinated satay chicken in paneng curry sauce on a bed of seasonal vegetables.,$13.00,TRUE,,,,,,,
Trinitas Thai,-37.8248919,145.0577065,"955 Burke Rd, Camberwell VIC 3124, Australia",(03) 9813 1565,www.trinitasthai.com.au/,Green Curry Chicken,"Popular Thai curry with green chili paste, coconut cream and vegetables.",$24.00,,TRUE,,,,,,
Trinitas Thai,-37.8248919,145.0577065,"955 Burke Rd, Camberwell VIC 3124, Australia",(03) 9813 1565,www.trinitasthai.com.au/,Pad Mango,Stir-fry prawns in a light soy and chili jam with pears and mangoes.,$28.00,,TRUE,,,,,,
Trinitas Thai,-37.8248919,145.0577065,"955 Burke Rd, Camberwell VIC 3124, Australia",(03) 9813 1565,www.trinitasthai.com.au/,Satay Paneng Curry Chicken,Marinated satay chicken in paneng curry sauce on a bed of seasonal vegetables.,$26.00,,TRUE,,,,,,
Campos Coffee,-37.797144,144.969744,"144 Elgin St, Carlton VIC 3053, Australia",(03) 9347 7445,https://camposcoffee.com/,Campos Superior Blend,beautiful sweet red fruit with caramels and chocolates,$15.50,,,,TRUE,,,,
Campos Coffee,-37.797144,144.969744,"144 Elgin St, Carlton VIC 3053, Australia",(03) 9347 7445,https://camposcoffee.com/,Dark City,One of our darker roasts with kick. It blends sweet chocolate and forest fruits. Refined and handsome.,$15.50,,,,TRUE,,,,
Campos Coffee,-37.797144,144.969744,"144 Elgin St, Carlton VIC 3053, Australia",(03) 9347 7445,https://camposcoffee.com/,Roma Espresso Blend,"Our darkest roast, Southern Italian style. A chocolatey, full rich cup. If you want powerful then this is the one. Big cocoa flavours, perfect with milk.",$15.00,,,,TRUE,,,,
Campos Coffee,-37.797144,144.969744,"144 Elgin St, Carlton VIC 3053, Australia",(03) 9347 7445,https://camposcoffee.com/,Organic Espresso Blend,A crisp fruity blend of carefully selected coffee beans from Certified Organic farms. Well rounded with a sweet red fruit finish.,$16.50,,,,TRUE,,,,
Campos Coffee,-37.797144,144.969744,"144 Elgin St, Carlton VIC 3053, Australia",(03) 9347 7445,https://camposcoffee.com/,Colombia Huila Del Monte,A coffee you’ll love to drink all day. We’re tasting well balanced rich toffee notes paired with roasted nut and red fruit flavours.,$15.50,,,,TRUE,,,,
Rita's Cafeteria,-37.800074,144.9940576,"239 Johnston St, Abbotsford VIC 3067, Australia",(03) 9419 8233,www.ritasabbotsford.com.au/,Oysters,Coffin Bay,$3.50,TRUE,,,,,,,
Rita's Cafeteria,-37.800074,144.9940576,"239 Johnston St, Abbotsford VIC 3067, Australia",(03) 9419 8233,www.ritasabbotsford.com.au/,"Chicken Cacciatore, Croquettes",Tomato pesto,$4.50,,TRUE,,,,,,
Rita's Cafeteria,-37.800074,144.9940576,"239 Johnston St, Abbotsford VIC 3067, Australia",(03) 9419 8233,www.ritasabbotsford.com.au/,Crispy Whitebait,"Parsley butter, smoked chilli salt",$14.00,,TRUE,,,,,,
Rita's Cafeteria,-37.800074,144.9940576,"239 Johnston St, Abbotsford VIC 3067, Australia",(03) 9419 8233,www.ritasabbotsford.com.au/,Octopus,Pickled,$14.00,,TRUE,,,,,,
Rita's Cafeteria,-37.800074,144.9940576,"239 Johnston St, Abbotsford VIC 3067, Australia",(03) 9419 8233,www.ritasabbotsford.com.au/,Salt Cod Fritters,Aoli,$16.00,,TRUE,,,,,,
Sugardough Panificio & Patisserie,-37.7730856,144.9712803,"163 Lygon St, East Brunswick VIC 3057, Australia",(03) 9380 4060,sugardough.com.au/,Pumpkin & Polenta Muffin,pumpkin muffin with zucchini parmesan and tomato,$4.60,TRUE,,,,,,,
Sugardough Panificio & Patisserie,-37.7730856,144.9712803,"163 Lygon St, East Brunswick VIC 3057, Australia",(03) 9380 4060,sugardough.com.au/,Croque Monsuir,"Ham, mozzarella & parmesan cheese, mustard and béchamel sauce on a lightly fried toscana base",$5.40,TRUE,,,,,,,
Sugardough Panificio & Patisserie,-37.7730856,144.9712803,"163 Lygon St, East Brunswick VIC 3057, Australia",(03) 9380 4060,sugardough.com.au/,Egg & Bacon Tart,"egg, bacon, spinach, cheese and mayo all on a base of puff pasty",$10.00,TRUE,,,,,,,
Sugardough Panificio & Patisserie,-37.7730856,144.9712803,"163 Lygon St, East Brunswick VIC 3057, Australia",(03) 9380 4060,sugardough.com.au/,Panini - Egg & Bacon,"Egg, bacon, cheddar and relish",$9.90,TRUE,,,,,,,
Sugardough Panificio & Patisserie,-37.7730856,144.9712803,"163 Lygon St, East Brunswick VIC 3057, Australia",(03) 9380 4060,sugardough.com.au/,"Blueberry, Almond & Lemon Muffin",Fluffy blueberry muffin with almond and ricotta,$4.60,TRUE,,,,,,,
Horn Please,-37.7851624,144.9820062,"167 St Georges Rd, Fitzroy North VIC 3068, Austral",(03) 9497 8101,http://hornplease.com.au/,Butter Chicken," Free range chicken marinated in yoghurt, ginger, tomato & fenugreek 20 T/A GF",,,TRUE,,,,,,
Horn Please,-37.7851624,144.9820062,"167 St Georges Rd, Fitzroy North VIC 3068, Austral",(03) 9497 8101,http://hornplease.com.au/,Batak Curry," Roasted leg of duck in tomato cream ragout, fresh turmeric & whole spice bouquet garni 22 T/A GF",,,TRUE,,,,,,
Horn Please,-37.7851624,144.9820062,"167 St Georges Rd, Fitzroy North VIC 3068, Austral",(03) 9497 8101,http://hornplease.com.au/,Goat Bhuna Masala,Roasted goat smothered in onion tomato gravy and whole spices  21 T/A GF,,,TRUE,,,,,,
Horn Please,-37.7851624,144.9820062,"167 St Georges Rd, Fitzroy North VIC 3068, Austral",(03) 9497 8101,http://hornplease.com.au/,Homemade Kulfi Indian Ice Cream," Cardamom, Honey & Pistachio or Lychee & Honey 6 GF",,,,TRUE,,,,,
Horn Please,-37.7851624,144.9820062,"167 St Georges Rd, Fitzroy North VIC 3068, Austral",(03) 9497 8101,http://hornplease.com.au/,Horn Please Daal," Black lentil, ginger and garlic simmered all day then cooked further atop the tandoor 14 T/A GF",,,TRUE,,,,,,
LaManna Direct Cafe,-37.7268797,144.8940248,"10 English St, Essendon Fields VIC 3041, Australia",(03) 9026 9205,http://www.lamannas.com.au/,Toast W Condiments ,"SOURDOUGH, ENGLISH MUFFINS OR GLUTEN FREE BREAD W CHOICE OF NUTELLA, VEGEMITE, PEANUT BUTTER OR JAM",$4,,TRUE,,,,,,
LaManna Direct Cafe,-37.7268797,144.8940248,"10 English St, Essendon Fields VIC 3041, Australia",(03) 9026 9205,http://www.lamannas.com.au/,Breakfast Piadina,"SCRAMBLED EGGS, BACON, CHEESE, AVOCADO, ROCKET & AIOLI  ",$13.50,,TRUE,,,,,,
LaManna Direct Cafe,-37.7268797,144.8940248,"10 English St, Essendon Fields VIC 3041, Australia",(03) 9026 9205,http://www.lamannas.com.au/,Fruit Salad,SEASONAL FRUIT W VANILLA BEAN YOGHURT,$6.50,,,TRUE,,,,,
LaManna Direct Cafe,-37.7268797,144.8940248,"10 English St, Essendon Fields VIC 3041, Australia",(03) 9026 9205,http://www.lamannas.com.au/,Gnocchi Romana,"GNOCCHI, W CREAM NAPOLI SAUCE & MUSHROOMS",$13.50,,TRUE,,,,,,
LaManna Direct Cafe,-37.7268797,144.8940248,"10 English St, Essendon Fields VIC 3041, Australia",(03) 9026 9205,http://www.lamannas.com.au/,Zoodle Salad,"ZUCCHINI ZOODLES, HALLOUMI, CHERRY TOMATOES",$12.50,,TRUE,,,,,,
Noir,-37.825386,144.997459,"175 Swan St, Richmond VIC 3121, Australia",(03) 9428 3585,http://www.noirrestaurant.com.au/,,Eye fillet of beef tartare with waldorf salad and pommes gaufrette,$18,TRUE,,,,,,,
Noir,-37.825386,144.997459,"175 Swan St, Richmond VIC 3121, Australia",(03) 9428 3585,http://www.noirrestaurant.com.au/,Potato And Thyme Gnocchi,"baby king brown mushrooms, Jerusalem artichoke and black truffle pesto",$22/34,,,,,TRUE,,,
Noir,-37.825386,144.997459,"175 Swan St, Richmond VIC 3121, Australia",(03) 9428 3585,http://www.noirrestaurant.com.au/,Crisp Breast And Confit Leg Of Duck,"Brussels sprouts, mushrooms and chestnuts",$38,,TRUE,,,,,,
Noir,-37.825386,144.997459,"175 Swan St, Richmond VIC 3121, Australia",(03) 9428 3585,http://www.noirrestaurant.com.au/,Chocolate And Pistachio Brownie,"passion fruit and pistachio macaron, passion fruit sorbet",$16,,,TRUE,,,,,
Noir,-37.825386,144.997459,"175 Swan St, Richmond VIC 3121, Australia",(03) 9428 3585,http://www.noirrestaurant.com.au/,French 75,"Tanqueray, Champagne, Lemon",$22,,,,TRUE,,,,
The Local Taphouse,-37.8681208,144.989994,"184 Carlisle St, St Kilda East VIC 3183, Australia",(03) 9537 2633,https://thelocal.com.au/,Mixed Marinated Olives,,$5,,,,,,TRUE,TRUE,
The Local Taphouse,-37.8681208,144.989994,"184 Carlisle St, St Kilda East VIC 3183, Australia",(03) 9537 2633,https://thelocal.com.au/,"Cauliflower Croquettes, Romesco",,$12,,,,,TRUE,,,
